"HealthTopicCode","MeasureLabel","MeasurePopulation","MeasureCode","MeasureId","MeasureType","TimeUnit","GeoLevel","TimeCode","GeoCode","XValue","XLabel","YValue","YLabel","ZValue","N","NMissing","NLowerResolution"
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","SI",1,"0-4",2,"Female",0,7,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","SI",2,"5-14",2,"Female",0,7,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","SI",3,"15-24",2,"Female",0,7,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","SI",4,"25-44",2,"Female",1.0804192,7,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","SI",5,"45-64",2,"Female",0,7,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","SI",6,"65+",2,"Female",0.44928675,7,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","SK",1,"0-4",1,"Male",0,3,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","SK",2,"5-14",1,"Male",0,3,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","SK",3,"15-24",1,"Male",0,3,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","SK",4,"25-44",1,"Male",0.22747228,3,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","SK",5,"45-64",1,"Male",0,3,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","SK",6,"65+",1,"Male",0,3,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","SK",1,"0-4",2,"Female",0,3,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","SK",2,"5-14",2,"Female",0,3,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","SK",3,"15-24",2,"Female",0.3220197,3,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","SK",4,"25-44",2,"Female",0,3,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","SK",5,"45-64",2,"Female",0,3,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","SK",6,"65+",2,"Female",0,3,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2015","UK",1,"0-4",1,"Male",0,0,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2015","UK",2,"5-14",1,"Male",0,0,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2015","UK",3,"15-24",1,"Male",0,0,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2015","UK",4,"25-44",1,"Male",0,0,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2015","UK",5,"45-64",1,"Male",0,0,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2015","UK",6,"65+",1,"Male",0,0,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2015","UK",1,"0-4",2,"Female",0,0,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2015","UK",2,"5-14",2,"Female",0,0,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2015","UK",3,"15-24",2,"Female",0,0,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2015","UK",4,"25-44",2,"Female",0,0,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2015","UK",5,"45-64",2,"Female",0,0,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2015","UK",6,"65+",2,"Female",0,0,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","UK",1,"0-4",1,"Male",0,194,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","UK",2,"5-14",1,"Male",0.02579339,194,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","UK",3,"15-24",1,"Male",0.21750467,194,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","UK",4,"25-44",1,"Male",0.48857041,194,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","UK",5,"45-64",1,"Male",0.31541451,194,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","UK",6,"65+",1,"Male",0.03764353,194,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","UK",1,"0-4",2,"Female",0,194,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","UK",2,"5-14",2,"Female",0,194,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","UK",3,"15-24",2,"Female",0.27874133,194,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","UK",4,"25-44",2,"Female",0.71713093,194,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","UK",5,"45-64",2,"Female",0.43529811,194,0,0
"ZIKV","Age and gender - AER Only (not visible in Public Atlas)","All cases","ALL.AGE_GENDER.RATE",243916,"Z","Y",2,"2016","UK",6,"65+",2,"Female",0.06237426,194,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-12","AT",1,NA,0.01166009,NA,NA,1,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-01","AT",1,NA,0.03452213,NA,NA,3,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-02","AT",1,NA,0.02301475,NA,NA,2,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-03","AT",1,NA,0.02301475,NA,NA,2,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-04","AT",1,NA,0.02301475,NA,NA,2,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-05","AT",1,NA,0.01150737,NA,NA,1,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-06","AT",1,NA,0.01150737,NA,NA,1,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-07","AT",1,NA,0.01150737,NA,NA,1,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-08","AT",1,NA,0.08055165,NA,NA,7,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-09","AT",1,NA,0.06904427,NA,NA,6,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-10","AT",1,NA,0.04602951,NA,NA,4,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-11","AT",1,NA,0.08055165,NA,NA,7,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-12","AT",1,NA,0.05753689,NA,NA,5,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","Y",2,"2015","AT",1,NA,0.01166009,NA,NA,1,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","Y",2,"2016","AT",1,NA,0.47180254,NA,NA,41,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-01","BE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-02","BE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-03","BE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-04","BE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-05","BE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-06","BE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-07","BE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-08","BE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-09","BE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-10","BE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-11","BE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-12","BE",1,NA,0.00889895,NA,NA,1,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-01","BE",1,NA,0.01768171,NA,NA,2,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-02","BE",1,NA,0.02652257,NA,NA,3,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-03","BE",1,NA,0.04420429,NA,NA,5,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-04","BE",1,NA,0.05304515,NA,NA,6,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-05","BE",1,NA,0.06188601,NA,NA,7,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-06","BE",1,NA,0.13261289,NA,NA,15,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-07","BE",1,NA,0.12377203,NA,NA,14,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-08","BE",1,NA,0.22102149,NA,NA,25,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-09","BE",1,NA,0.14145375,NA,NA,16,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-10","BE",1,NA,0.09724945,NA,NA,11,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-11","BE",1,NA,0.07956773,NA,NA,9,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-12","BE",1,NA,0.06188601,NA,NA,7,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","Y",2,"2015","BE",1,NA,0.00889895,NA,NA,1,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","Y",2,"2016","BE",1,NA,1.06090318,NA,NA,120,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-01","CZ",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-02","CZ",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-03","CZ",1,NA,0.0473761,NA,NA,5,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-04","CZ",1,NA,0.01895044,NA,NA,2,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-05","CZ",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-06","CZ",1,NA,0.00947522,NA,NA,1,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-07","CZ",1,NA,0.00947522,NA,NA,1,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-08","CZ",1,NA,0.00947522,NA,NA,1,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-09","CZ",1,NA,0.00947522,NA,NA,1,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-10","CZ",1,NA,0.00947522,NA,NA,1,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-11","CZ",1,NA,0.00947522,NA,NA,1,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-12","CZ",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","Y",2,"2016","CZ",1,NA,0.12317787,NA,NA,13,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-01","DK",1,NA,0.05256471,NA,NA,3,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-02","DK",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-03","DK",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-04","DK",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-05","DK",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-06","DK",1,NA,0.01752157,NA,NA,1,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-07","DK",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-08","DK",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-09","DK",1,NA,0.05256471,NA,NA,3,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-10","DK",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-11","DK",1,NA,0.01752157,NA,NA,1,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-12","DK",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","Y",2,"2016","DK",1,NA,0.14017256,NA,NA,8,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-01","EE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-02","EE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-03","EE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-04","EE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-05","EE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-06","EE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-07","EE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-08","EE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-09","EE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-10","EE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-11","EE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-12","EE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","Y",2,"2016","EE",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-01","EL",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-02","EL",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-03","EL",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-04","EL",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-05","EL",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-06","EL",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-07","EL",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-08","EL",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-09","EL",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-10","EL",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-11","EL",1,NA,0.01854642,NA,NA,2,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-12","EL",1,NA,0.01854642,NA,NA,2,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","Y",2,"2016","EL",1,NA,0.03709285,NA,NA,4,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-01","ES",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-02","ES",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-03","ES",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-04","ES",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-05","ES",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-06","ES",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-07","ES",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-08","ES",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-09","ES",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-10","ES",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-11","ES",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2015-12","ES",1,NA,0.02152872,NA,NA,10,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-01","ES",1,NA,0.09259239,NA,NA,43,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-02","ES",1,NA,0.07105928,NA,NA,33,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-03","ES",1,NA,0.04952616,NA,NA,23,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-04","ES",1,NA,0.05383278,NA,NA,25,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-05","ES",1,NA,0.0753659,NA,NA,35,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-06","ES",1,NA,0.06244603,NA,NA,29,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-07","ES",1,NA,0.09043908,NA,NA,42,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-08","ES",1,NA,0.10120564,NA,NA,47,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-09","ES",1,NA,0.02368642,NA,NA,11,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-10","ES",1,NA,0.0193798,NA,NA,9,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-11","ES",1,NA,0.00645993,NA,NA,3,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2016-12","ES",1,NA,0.00215331,NA,NA,1,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","Y",2,"2015","ES",1,NA,0.02152872,NA,NA,10,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","Y",2,"2016","ES",1,NA,0.64814676,NA,NA,301,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2012-01","EU_EEA31",1,NA,0,NA,NA,0,0,0
"ZIKV","Notification rate - AER Only (not visible in Public Atlas)","All cases","ALL.RATE",243906,"I","M",2,"2012-02","EU_EEA31",1,NA,0,NA,NA,0,0,0
